X,Y,NAME,STATION_TYPE,STATION_ID,STATION_STATUS,LAST_REPORTED,NUM_DOCKS_AVAILABLE,NUM_DOCKS_DISABLED,NUM_BIKES_AVAILABLE,NUM_EBIKES_AVAILABLE,NUM_BIKES_DISABLED,IS_INSTALLED,IS_RETURNING,IS_RENTING,HAS_KIOSK,IOS,ANDROID,ELECTRIC_BIKE_SURCHARGE_WAIVER,EIGHTD_HAS_KEY_DISPENSER,CAPACITY,RENTAL_METHODS,REGION_ID,REGION_NAME,GIS_ID,LATITUDE,LONGITUDE,GIS_LAST_MOD_DTTM,OBJECTID
-77.0510849791112,38.9017595407398,New Hampshire Ave & 24th St NW,classic,0825f723-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:51:13+00,0,0,17,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.901755,-77.051084,2023/12/01 10:52:28+00,146016217
-77.0568774310075,38.8648494967217,Army Navy Dr & Fern St,classic,0a5dbbe0-1325-49af-9fca-f0748ca06dc0,,2023/12/01 10:51:15+00,4,0,11,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,DCA-CABI,,38.864838,-77.056873,2023/12/01 10:52:28+00,146016218
-77.0971325949114,38.8953884388611,Langston Blvd & N Kirkwood Rd,classic,0825ff8d-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:51:15+00,0,0,15,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,DCA-CABI,,38.895377,-77.09713,2023/12/01 10:52:28+00,146016219
-76.997234009712,38.9388939925463,John McCormack Rd NE,classic,8bbafd08-edb1-426d-94f4-c7b7d9be34dd,,2023/12/01 10:51:11+00,8,0,10,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.938889,-76.997226,2023/12/01 10:52:28+00,146016220
-77.0599402863729,38.8623075903488,Pentagon City Metro / 12th St & S Hayes St,classic,08246df5-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:51:15+00,10,0,9,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",41,DCA-CABI,,38.862303,-77.059936,2023/12/01 10:52:28+00,146016221
-77.3386881790362,38.9700496019126,North Shore & Cameron Crescent Dr/Crescent Apartments,classic,0826380c-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:51:12+00,9,0,2,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",104,DCA-CABI,,38.970046,-77.338686,2023/12/01 10:52:28+00,146016222
-76.9883603619878,38.8904646309254,Lincoln Park / 13th & East Capitol St NE ,classic,0824c229-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:51:15+00,14,0,8,0,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,25,"KEY,CREDITCARD",42,DCA-CABI,,38.890461,-76.988355,2023/12/01 10:52:28+00,146016223
-76.9835752494152,38.8972023171806,15th & F St NE,classic,0825610d-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:51:25+00,7,0,12,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.897195,-76.983575,2023/12/01 10:52:28+00,146016224
-77.2307738145439,38.8785803523686,Merrilee Dr & Lauren Elizabeth Lane,classic,a77b8993-6d68-425e-a37a-0e613a7cb17a,,2023/12/01 10:51:10+00,6,0,5,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",104,DCA-CABI,,38.878572,-77.230766,2023/12/01 10:52:28+00,146016225
-77.1031547773468,38.8827985643867,Virginia Square Metro / Monroe St & 9th St N,classic,082520aa-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:51:17+00,11,0,7,1,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",41,DCA-CABI,,38.882788,-77.103148,2023/12/01 10:52:28+00,146016226
-77.209427735285,38.8778278410562,Emma Lee St & Morris St,classic,3d8b6392-9572-4c65-b71c-fd8f03af9ab2,,2023/12/01 10:51:17+00,4,0,8,6,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",104,DCA-CABI,,38.877818,-77.209421,2023/12/01 10:52:28+00,146016227
-77.3615134849014,38.9586668140257,Market St & St Francis St,classic,0136af02-2670-4042-b5cd-18b46c15c0c1,,2023/12/01 10:51:23+00,0,0,12,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",104,DCA-CABI,,38.95866,-77.361516,2023/12/01 10:52:28+00,146016228
-77.0119175641298,38.8708353184257,1st & Q St SW,classic,84a0159b-5f00-417a-8f06-6c7c8437049f,,2023/12/01 10:51:26+00,7,0,7,1,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.870824,-77.011915,2023/12/01 10:52:28+00,146016229
-77.1299505744132,38.8000831838378,Van Dorn Metro,classic,dfa896d9-9209-413d-b494-e255ef513d2c,,2023/12/01 10:51:27+00,14,0,5,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",40,DCA-CABI,,38.800077,-77.129943,2023/12/01 10:52:28+00,146016230
-77.0895616034862,38.8423259266696,S Arlington Mill Dr & Campbell Ave,classic,08254dee-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:51:27+00,9,0,6,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,DCA-CABI,,38.84232,-77.089555,2023/12/01 10:52:28+00,146016231
-77.0326889597728,38.9344123287107,14th & Otis Pl NW,classic,2a43f4e2-4102-482e-8879-245cf7555c6b,,2023/12/01 10:51:26+00,8,0,14,3,4,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,27,"KEY,CREDITCARD",42,DCA-CABI,,38.934405,-77.032687,2023/12/01 10:52:28+00,146016232
-77.1277769416682,38.9042592070799,Marymount University / Yorktown Blvd & 26th St N,classic,5eb5b5a7-db69-4d8a-a16a-604678a544b7,,2023/12/01 10:51:26+00,7,0,8,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,DCA-CABI,,38.904252,-77.127776,2023/12/01 10:52:28+00,146016233
-77.0230863185261,38.9854103725016,Fenton St & New York Ave ,classic,08257325-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:49:25+00,1,0,14,4,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",44,DCA-CABI,,38.985404,-77.023082,2023/12/01 10:52:28+00,146016234
-77.1564308430191,38.8853247690472,East Falls Church Metro / Sycamore St & 19th St N,classic,08261f4b-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:49:28+00,13,0,4,2,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",41,DCA-CABI,,38.885321,-77.156427,2023/12/01 10:52:28+00,146016235
-77.3292801640051,38.9668514995887,Becontree Ln & Goldenrain Ct,classic,e976c0ab-bc21-42b3-a2c2-b90def6f54f4,,2023/12/01 10:51:23+00,3,0,9,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",104,DCA-CABI,,38.966848,-77.329282,2023/12/01 10:52:28+00,146016236
-77.0934836893771,38.8378546568809,31st St & S Woodrow St,classic,0825be94-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:50:51+00,10,0,1,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",41,DCA-CABI,,38.837846,-77.093478,2023/12/01 10:52:28+00,146016237
-77.0529273987057,38.8056567626499,Commerce St & Fayette St,classic,08253b95-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:51:00+00,4,0,11,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",40,DCA-CABI,,38.805648,-77.05293,2023/12/01 10:52:28+00,146016238
-77.0891374384522,38.8624060602796,Columbia Pike & S Highland St,classic,08260472-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:49:48+00,9,0,3,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",41,DCA-CABI,,38.862398,-77.089133,2023/12/01 10:52:28+00,146016239
-77.0763926261842,38.8934490265601,Clarendon Blvd & Pierce St,classic,0824eba7-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:49:46+00,12,0,1,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,DCA-CABI,,38.893438,-77.076389,2023/12/01 10:52:28+00,146016240
-77.0186782061153,38.9009404482096,5th St & Massachusetts Ave NW,classic,08254442-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:49:47+00,10,0,8,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.90093,-77.018677,2023/12/01 10:52:28+00,146016241
-77.0945896319286,38.9771048519798,Offutt Ln & Chevy Chase Dr,classic,0825b2e7-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:49:47+00,10,0,1,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",44,DCA-CABI,,38.977093,-77.094589,2023/12/01 10:52:28+00,146016242
-77.0945420043467,38.9846988246722,Bethesda Metro / Wisconsin Ave & Old Georgetown Rd,classic,0825f2b1-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:49:51+00,8,0,4,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",44,DCA-CABI,,38.984691,-77.094537,2023/12/01 10:52:28+00,146016243
-77.3497701102766,38.9637922366201,N Shore Dr & Wainwright Dr,classic,c98241f4-a3c0-4eb8-86bd-dd057baa0192,,2023/12/01 10:51:25+00,8,0,4,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",104,DCA-CABI,,38.963782,-77.349764,2023/12/01 10:52:28+00,146016244
-77.0198119068691,38.9565665918857,5th & Kennedy St NW,classic,082547de-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:51:00+00,7,0,8,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.956556,-77.019814,2023/12/01 10:52:28+00,146016245
-77.3418208429094,38.9832106093878,North Village and Park Garden,classic,c0ec45a3-ec59-4c82-9671-13d9c122be30,,2023/12/01 10:50:46+00,4,0,8,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",104,DCA-CABI,,38.983199,-77.341823,2023/12/01 10:52:28+00,146016246
-76.9541680587669,38.9688465481524,The Mall at Prince Georges,classic,d34d2639-ee43-4892-818f-f01116813744,,2023/12/01 10:50:51+00,5,0,11,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,17,"KEY,CREDITCARD",133,DCA-CABI,,38.968842,-76.954171,2023/12/01 10:52:28+00,146016247
-77.0723200642754,38.8672732254561,Columbia Pike & S Orme St,classic,082569e6-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:51:07+00,1,0,10,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",41,DCA-CABI,,38.867262,-77.072315,2023/12/01 10:52:28+00,146016248
-77.0049361412587,38.8969691496826,Columbus Circle / Union Station,classic,0824d0c6-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:51:01+00,24,0,28,10,3,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,55,"KEY,CREDITCARD",42,DCA-CABI,,38.89696,-77.00493,2023/12/01 10:52:28+00,146016249
-76.8780122541393,39.0003206802938,Roosevelt Center & Crescent Rd,classic,6922a398-ec20-493d-a832-5e337cf335f5,,2023/12/01 10:50:54+00,9,0,6,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",133,DCA-CABI,,39.00031,-76.878005,2023/12/01 10:52:28+00,146016250
-76.994895296586,38.8999509106989,8th & H St NE,classic,fbbeab20-556d-4275-98a9-f84d316c157f,,2023/12/01 10:51:16+00,11,0,8,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.899942,-76.994897,2023/12/01 10:52:28+00,146016251
-77.2081333767029,38.9240071210264,McLean Metro,classic,6ffb5d30-d3f4-462b-8182-c552bebc9310,,2023/12/01 10:49:56+00,1,0,17,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",104,DCA-CABI,,38.924002,-77.208127,2023/12/01 10:52:28+00,146016252
-77.1061183133253,38.8373123543133,N Hampton Dr & Ford Ave,classic,e456b38d-7f5e-4d06-b2bc-022b42097a06,,2023/12/01 10:49:53+00,8,0,1,0,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",40,DCA-CABI,,38.837306,-77.106111,2023/12/01 10:52:28+00,146016253
-77.002236360431,38.8237397743188,Livingston Rd & 3rd St SE,classic,d72b1790-0fea-4af8-9d2a-fd4d4db24d1a,,2023/12/01 10:50:00+00,11,0,4,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.82373,-77.00223,2023/12/01 10:52:28+00,146016254
-77.045638977447,38.9126528900727,Connecticut Ave & R St NW,classic,a2507ccc-aca1-48b2-a6a3-a3144ad92d21,,2023/12/01 10:50:00+00,13,0,5,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.912644,-77.04564,2023/12/01 10:52:28+00,146016255
-77.0510213420152,39.0384325815611,Wheaton Metro / Georgia Ave & Reedie Dr,classic,08265124-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:49:59+00,11,0,8,5,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",44,DCA-CABI,,39.038424,-77.05102,2023/12/01 10:52:28+00,146016256
-77.3563310691994,38.9605834802193,New Dominion Pkwy & Fountain Dr,classic,08263959-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:50:51+00,11,0,4,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",104,DCA-CABI,,38.960574,-77.356324,2023/12/01 10:52:28+00,146016257
-76.843269477218,38.9083948303417,1301 McCormick Dr / Wayne K. Curry Admin Bldg,classic,987decdd-577d-4614-a6eb-307944a634b4,,2023/12/01 10:50:03+00,13,0,2,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",133,DCA-CABI,,38.908391,-76.843263,2023/12/01 10:52:28+00,146016258
-77.0919883614544,38.9824668222766,47th & Elm St,classic,08259c89-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:50:07+00,13,0,1,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",44,DCA-CABI,,38.982456,-77.091991,2023/12/01 10:52:28+00,146016259
-76.9497167322909,38.8830224728115,37th & Ely Pl SE,classic,ee2cb739-9118-4069-b4f7-435ef53db537,,2023/12/01 10:51:05+00,9,1,5,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.883011,-76.949709,2023/12/01 10:52:28+00,146016260
-77.1718987114136,38.88061865852,E Fairfax St & S Washington St,classic,6e652351-dad9-45e4-a0a7-dda0417973f4,,2023/12/01 10:50:07+00,4,0,8,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",152,DCA-CABI,,38.880612,-77.171891,2023/12/01 10:52:28+00,146016261
-77.3458816581364,38.9305179662576,Soapstone Dr Convenience Center,classic,85c2fb24-d241-4550-8968-2cdf85462af7,,2023/12/01 10:50:06+00,0,0,12,6,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",104,DCA-CABI,,38.93051,-77.345874,2023/12/01 10:52:28+00,146016262
-77.057281284896,38.8368420656569,Commonwealth and Reed,classic,3af8c81c-b8d8-4af7-afe9-332a2cac4672,,2023/12/01 10:50:09+00,6,0,10,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,16,"KEY,CREDITCARD",40,DCA-CABI,,38.836838,-77.057274,2023/12/01 10:52:28+00,146016263
-77.0139153097856,38.8922840731312,Constitution Ave & 2nd St NW/DOL,classic,08256d91-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:50:05+00,14,0,11,6,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,27,"KEY,CREDITCARD",42,DCA-CABI,,38.892275,-77.013917,2023/12/01 10:52:28+00,146016264
-77.0480425740679,38.8007132073404,S Washington St & Wilkes St,classic,472dee60-f045-4f2e-9807-193e3ae9b661,,2023/12/01 10:50:56+00,7,0,5,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",40,DCA-CABI,,38.800703,-77.048043,2023/12/01 10:52:28+00,146016265
-77.0121069504216,38.9003647791389,1st & H St NW,classic,0825e1e5-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:50:48+00,10,0,5,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.900358,-77.012108,2023/12/01 10:52:28+00,146016266
-77.3535489777337,38.9440165807236,Golf Course Sq and Golf Course Dr,classic,13c42471-96ab-441d-9a4c-bc57f7af6f9b,,2023/12/01 10:50:13+00,10,0,1,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",104,DCA-CABI,,38.944013,-77.353552,2023/12/01 10:52:28+00,146016267
-76.954804687107,38.9657479590938,Prince George's Plaza Metro,classic,ebbf6e18-684d-4fc9-ad4d-c025b8d76556,,2023/12/01 10:50:12+00,14,0,3,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,17,"KEY,CREDITCARD",133,DCA-CABI,,38.965742,-76.954803,2023/12/01 10:52:28+00,146016268
-77.0238610817091,38.9897341572143,Fenton St & Gist Ave,classic,0825ac97-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:51:26+00,6,0,5,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",44,DCA-CABI,,38.989724,-77.023854,2023/12/01 10:52:28+00,146016269
-77.0283977535695,38.9038301723004,12th & L St NW,classic,082537e4-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:51:08+00,14,0,4,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.903819,-77.0284,2023/12/01 10:52:28+00,146016270
-77.1964488648481,39.1031008884906,Medical Center Dr & Key West Ave,classic,0825df01-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:50:14+00,13,0,2,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",43,DCA-CABI,,39.103091,-77.196442,2023/12/01 10:52:28+00,146016271
-76.9959215966098,38.8948522167208,D St & Maryland Ave NE,classic,0824a703-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:51:19+00,22,0,1,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,DCA-CABI,,38.894841,-76.995916,2023/12/01 10:52:28+00,146016272
-77.0237943331946,38.9281266785113,Columbia Rd & Georgia Ave NW,classic,0825164b-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:50:43+00,23,0,3,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,27,"KEY,CREDITCARD",42,DCA-CABI,,38.928121,-77.023795,2023/12/01 10:52:28+00,146016273
-77.3403764477456,38.9514515279823,W&OD Trail/Sunset Hills Rd & Isaac Newton Sq,classic,08263fbd-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:50:39+00,9,0,2,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",104,DCA-CABI,,38.951443,-77.340377,2023/12/01 10:52:28+00,146016274
-77.0137759634374,38.8869871639939,Washington & Independence Ave SW/HHS,classic,08256e11-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:50:16+00,0,0,30,5,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,31,"KEY,CREDITCARD",42,DCA-CABI,,38.886978,-77.013769,2023/12/01 10:52:28+00,146016275
-77.0036682331742,38.8996807136618,2nd & G St NE,classic,082604dd-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:50:32+00,22,0,1,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,DCA-CABI,,38.89967,-77.003666,2023/12/01 10:52:28+00,146016276
-77.0136636892482,38.9025806634802,New Jersey Ave & K St NW,classic,082624fc-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:50:17+00,15,0,8,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,DCA-CABI,,38.902571,-77.013667,2023/12/01 10:52:28+00,146016277
-77.0476407613226,38.9232098562661,Calvert & Biltmore St NW,classic,0824773f-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:51:17+00,22,0,0,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,DCA-CABI,,38.923203,-77.047637,2023/12/01 10:52:28+00,146016278
-77.2038668517549,39.1056464863681,Key West Ave & Great Seneca Hwy,classic,1b55b8fa-73d6-4076-98e5-9f177d22958e,,2023/12/01 10:50:55+00,9,0,2,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",43,DCA-CABI,,39.105642,-77.20386,2023/12/01 10:52:28+00,146016279
-77.107835876508,38.8839744355871,Central Library / Quincy St & 10th St N,classic,0825213e-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:50:15+00,0,0,12,8,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",41,DCA-CABI,,38.88397,-77.10783,2023/12/01 10:52:28+00,146016280
-77.0743261875801,38.9126201462335,Reservoir Rd & 38th St NW,classic,7a19d0e7-2b3c-4805-b843-1aec84a05bfe,,2023/12/01 10:51:14+00,4,0,13,10,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.912614,-77.074323,2023/12/01 10:52:28+00,146016281
-77.1100129093523,38.815850554202,N Howard St & Taney Ave,classic,cdeeb133-ccd7-418f-a8d7-0b5c5380a8ae,,2023/12/01 10:50:18+00,14,0,1,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",40,DCA-CABI,,38.815842,-77.110014,2023/12/01 10:52:28+00,146016282
-77.0077969838468,38.9150037115803,Lincoln Rd & Seaton Pl NE/Harry Thomas Rec Center,classic,6d5ad96d-a704-4fa6-8b65-3ac643c5aa93,,2023/12/01 10:50:23+00,16,0,3,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.915,-77.0078,2023/12/01 10:52:28+00,146016283
